refNo,site,date,timeEST,pH,pHmetrohm,DIC,spCond,temp,ANC960,ANCMet,gageHt,hydroGraph,flowGageHt,precipCatch,fieldCode,notes,archived,uniqueID,waterYr,datetime,Ca,Mg,K,Na,TMAl,OMAl,Al_ICP,SO4,Cl,PO4,DOC,TDN,DON,SiO2,Mn,Fe,F,cationCharge,anionCharge,theoryCond,ionError,duplicate,sampleType,ionBalance,NO3_N,NH4_N
14617,W9,1/2/2017,9:50:00,4.96,NA,43,13.9,0.2,NA,NA,0.268,L,4.9889,NA,NA,~.81in precip. Fell as snow. More snow this week. Snow pack 18in to 22in.,NA,W9_20170102_0950,2016,1/2/2017 9:50,0.5571,0.2051,0.1234,0.6049,0.2628,0.1297,0.4022,2.4761,0.4419,0.0015,6.9111,0.204,0.1447,6.77,0.0219,0.2218,0.0325,114.4815,-102.8279,16.7166,0.1073,NA,Routine,11.6536,0.05753588,0.002018876
14632,W9,1/9/2017,10:40:00,5.05,NA,45,13.3,0.1,NA,NA,0.233,L,3.5412,NA,NA,~.57in precip. Mixed precip fell mostly rain. Some fzg rain/snow showers. SG-11= 16in. SG-23=19in,NA,W9_20170109_1040,2016,1/9/2017 10:40,0.626,0.2276,0.1389,0.6806,0.2161,0.1094,0.3594,2.6845,0.496,0.0015,6.2658,0.2012,0.1203,7.4463,0.0216,0.1916,0.0325,116.6985,-106.4985,16.5384,0.0914,NA,Routine,10.2,0.071993266,0.008851996
14648,W9,1/17/2017,10:20:00,4.78,NA,36,14.5,0.1,-20.8,-22.1,0.305,L,6.8478,NA,NA,~.72in precip. Mixed precip mostly rain. ROS=melting. Hgraph level but is slow recession.  All channels mostly ice/snow covered. Streams warmed -thaw. SG-22= 10in. SG11=14in. SG23=18in.,NA,W9_20170117_1020,2016,1/17/2017 10:20,0.5441,0.1973,0.1183,0.5968,0.2616,0.1281,0.4267,2.396,0.4552,0.0015,7.5436,0.2308,0.1491,6.5492,0.0203,0.2167,0.0325,118.4919,-85.1828,17.754,0.3271,NA,Routine,33.3091,0.075539844,0.006134278
14663,W9,1/23/2017,9:45:00,4.68,NA,33,17,0.3,-34.3,-27.5,0.365,L,10.6305,NA,NA,~.45inprecip. All snow. All streams opened up ~50%. Temps. Warmed. SG-11 = 14in. SG 23= 18in.,NA,W9_20170123_0945,2016,1/23/2017 9:45,0.4755,0.1765,0.104,0.5317,0.3394,0.176,0.4978,2.2336,0.3747,0.0015,10.03,0.2491,0.1826,5.9417,0.0189,0.2973,0.0325,123.0408,-77.4369,18.7732,0.455,NA,Routine,45.6039,0.061150227,0.005357787
14678,W9,1/30/2017,9:50:00,4.83,NA,31,14.9,0.2,-20.4,-22.7,0.285,L,5.7998,NA,NA,~1.08in(web) precip. Fell mostly rain/mixed w/ sleet/fz. Rain-scant snow.(mostly NF) Streams mostly opw. no chopping needed to sample. SG-11= 16in.SG23-20in,NA,W9_20170130_0950,2016,1/30/2017 9:50,0.5094,0.1857,0.1282,0.6348,0.2768,0.1474,0.3897,2.4655,0.3308,0.0015,7.4987,0.1953,0.1251,6.7517,0.0211,0.234,0.0325,117.2978,-82.648,17.0004,0.3466,NA,Routine,34.6499,0.066481388,0.002018876
14693,W9,2/6/2017,9:35:00,5.04,NA,37,12.9,0.1,-12.5,-20.7,0.226,L,3.2863,NA,NA,~.19in(web) precip. Streams iced over again. Snowpack powder over crust. SG-22=13in.SG-11=18in.SG-23in=23in,NA,W9_20170206_0935,2016,2/6/2017 9:35,0.568,0.2297,0.1463,0.5941,0.2008,0.1093,0.3388,2.6594,0.3529,0.0015,5.7814,0.2058,0.1266,7.5987,0.0205,0.1917,0.0325,108.4099,-87.351,15.17,0.2151,NA,Routine,21.0589,0.076669327,0.002018876
14708,W9,2/14/2017,9:15:00,4.98,NA,39,13.6,0.4,-14.6,-21.2,0.235,L,3.6161,NA,NA,~3.4in precip. Some sleet/fzg rain. mostly snow. All streams buried in snow/ice.  3 - 4in of snow. SG-22=28in SG-11 & SG-23 = >23in,NA,W9_20170214_0915,2016,2/14/2017 9:15,0.5695,0.2321,0.1809,0.6743,0.2231,0.1183,0.3622,2.5357,0.3252,0.0015,6.215,0.1926,0.1043,7.5392,0.021,0.225,0.0325,117.1939,-84.4515,15.8268,0.3248,NA,Routine,32.7423,0.082113437,0.006211927
14723,W9,2/21/2017,9:30:00,4.84,NA,39,14.4,0.5,-20,-26.6,0.291,L,6.1034,NA,NA,~1.7in precip. All streams have opw holes w/ snow /ice cover. Warm weather settled snowpack~6-10in. Collections occrred @ the end of a modest snowmelt recession.                     SG-22 =21in SG-23 = buried SC-11 = 31in,NA,W9_20170221_0930,2016,2/21/2017 9:30,0.5947,0.2125,0.1836,0.7774,0.2937,0.1572,0.4214,2.3639,0.3327,0.0015,8.442,0.2419,0.1435,6.7062,0.0218,0.2805,0.0325,133.2151,-87.5504,17.9736,0.4137,NA,Routine,45.6648,0.092346556,0.006056629
14728,W9,2/24/2017,12:00:00,4.47,NA,37,21,0.1,-44.3,NA,0.847,N,83.5381,NA,NA,grab. pre-rain on snow event. Not archived.,NA,W9_20170224_1200,2016,2/24/2017 12:00,0.4459,0.1633,0.1638,0.711,0.3833,0.2117,0.5807,1.689,0.2595,0.0015,13.1738,0.3379,0.177,4.8665,0.0201,0.3289,0.0325,147.7173,-75.2787,23.5245,0.6497,NA,Grab,72.4386,0.155168418,0.005668384
14748,W9,2/28/2017,9:30:00,4.65,NA,32,15.5,1,-27.8,-28.9,0.475,L,20.2638,NA,NA,~.82in precip. Snowpack greatly diminished by rain/ warm weather. Streams in long slow recession from 2/26 event. No chopping required. channels all open/blown out. SG-11= 14in. SG-23= 26in SG-22= 10in.,NA,W9_20170228_0930,2016,2/28/2017 9:30,0.44,0.1601,0.1163,0.5991,0.3027,0.1519,0.4682,1.9411,0.4105,0.0015,8.5099,0.2505,0.1577,4.7695,0.0165,0.2104,0.0325,120.3494,-73.3149,18.7302,0.4857,NA,Routine,47.0345,0.089974641,0.002018876
14762,W9,3/6/2017,9:35:00,4.81,NA,42,13.8,0.1,-20,-24.2,0.355,L,9.9313,NA,NA,~1.03in (web). Cold temps over the weekend. single digits w/ subzero wind chills. Windy! Streams iced over again. SG-22=10in.SG-23=23in. SG-11=10in.,NA,W9_20170306_0935,2016,3/6/2017 9:35,0.4909,0.1753,0.157,0.6901,0.2549,0.1228,0.3641,2.2285,0.2901,0.0015,6.816,0.2167,0.1348,5.2707,0.017,0.1814,0.0325,116.9278,-74.3735,16.608,0.4449,NA,Routine,42.5543,0.077979528,0.002018876
14763,W9,3/6/2017,9:35:00,4.81,NA,42,13.8,0.1,-20,-24.2,0.355,L,9.9313,NA,NA,~1.03in (web). Cold temps over the weekend. single digits w/ subzero wind chills. Windy! Streams iced over again. SG-22=10in.SG-23=23in. SG-11=10in.,NA,W9_20170306_0935_Dup,2016,3/6/2017 9:35,0.4795,0.1728,0.1153,0.5832,0.2525,0.1224,0.4071,2.2314,0.3159,0.0015,7.0394,0.1963,0.1101,5.5003,0.0164,0.1862,0.0325,110.1728,-76.6752,16.3663,0.3586,Dup,Routine,33.4977,0.083513996,0.002018876
14778,W9,3/13/2017,8:40:00,4.99,NA,43,13.5,0.1,-14.7,-19.5,0.244,L,3.9648,NA,NA,~.51in precip.(web) multiple small events.mix- rain .fzg rain. snow.  Gage heights questionable . FRIGID temps created frozen notches & basins @ all sites (burners were removed for HI flow event.) All streams heavily iced over. SG-22=9.5in.SG-23=23in. SG-11=,NA,W9_20170313_0840,2016,3/13/2017 8:40,0.5873,0.2077,0.1567,0.7181,0.2239,0.1038,0.3565,2.6057,0.3751,0.0015,6.0625,0.1954,0.103,6.3947,0.0165,0.1788,0.0325,116.9188,-87.1974,15.9873,0.2912,NA,Routine,29.7214,0.092549863,0.002018876
14793,W9,3/20/2017,8:55:00,5.12,NA,54,12.5,0.1,1.3,0.1,0.218,L,3.0087,NA,NA,~1.25in precip.(web) of precip for the week.mostly fell as one event on 3/14/17. all snow. All sites had ice/snow cover.  SG-22=10in.SG-23 buried estimate 33in,NA,W9_20170320_0855,2016,3/20/2017 8:55,0.5865,0.2132,0.1698,0.7265,0.1651,0.0845,0.2729,2.6585,0.3372,0.0015,5.1719,0.1868,0.0875,6.6897,0.0172,0.1445,0.0325,108.8457,-99.0887,15.2392,0.0938,NA,Routine,9.7571,0.096932258,0.002018876
14808,W9,3/28/2017,9:00:00,5.26,NA,64,12.5,0.2,1.8,3.5,0.2,L,2.4362,NA,NA,~1.54in precip. Fell for the week. mixed but mostly as snow. Winter holding on new snow accumulation 4in. Streams  still locked up in snow/ice. few holes.,NA,W9_20170328_0900,2016,3/28/2017 9:00,0.6532,0.2338,0.1866,0.7878,0.1516,0.0806,0.2699,2.7588,0.3408,0.0031,4.4839,0.2005,0.0898,7.4151,0.0172,0.1427,0.0325,113.3711,-99.3582,14.9803,0.1317,NA,Routine,14.0129,0.10901773,0.002018876
14823,W9,4/3/2017,8:25:00,4.87,NA,53,13.9,0.2,-20.4,-23.6,0.292,L,6.1549,NA,NA,~1.75in precip. For the week. all as wet snow. All streams 50-90% snow/ice covered. Winter conditions prevail.  100% cover. SG-22=11in.SG-23= buried.  SG-11=19in.,NA,W9_20170403_0825,2016,4/3/2017 8:25,0.5814,0.2111,0.1532,0.6073,0.2914,0.1498,0.43,2.331,0.4688,0.0015,7.5827,0.2048,0.1012,6.0155,0.0228,0.2682,0.0325,123.0452,-86.3748,17.2175,0.3502,NA,Routine,36.6704,0.097497,0.006211927
14826,W9,4/7/2017,14:00:00,4.84,NA,NA,15.3,0.1,-22.4,NA,0.98,F,119.4018,NA,NA,ISCO sample snowmelt,NA,W9_20170407_1400,2016,4/7/2017 14:00,0.535,0.2013,0.1687,0.6465,0.3004,0.1514,0.4598,2.0755,0.5253,0.0015,8.103,0.2162,0.0673,5.7857,0.021,0.2542,0.0325,124.5158,-85.9631,17.4639,0.3663,NA,ISCO,38.5527,0.135470229,0.013355643
14827,W9,4/8/2017,6:00:00,4.54,NA,NA,18.7,0.1,-37.4,NA,0.65,F,43.6841,NA,NA,ISCO sample snowmelt,NA,W9_20170408_0600,2016,4/8/2017 6:00,0.3918,0.1711,0.1964,0.4566,0.3896,0.2069,0.6644,1.3977,0.3814,0.0015,12.5006,0.2607,0.1741,4.1312,0.0212,0.3553,0.0325,131.1078,-70.8621,20.763,0.5966,NA,ISCO,60.2457,0.080622519,0.00597898
14830,W9,4/9/2017,2:00:00,4.54,NA,NA,18.4,0.4,-38.1,NA,0.49,F,21.867,NA,NA,ISCO sample snowmelt,NA,W9_20170409_0200,2016,4/9/2017 2:00,0.3462,0.139,0.103,0.4404,0.3557,0.1775,0.5825,1.4237,0.3484,0.0015,10.3852,0.2434,0.138,4.0978,0.0164,0.3204,0.0325,119.5413,-60.3201,19.6106,0.6585,NA,ISCO,59.2212,0.096344927,0.009007294
14834,W9,4/10/2017,10:40:00,4.67,NA,35,14.8,0.7,-26.9,-29,0.495,L,22.4175,NA,888,~1.14in precip fell for the week as mostly rain. sleet/snow mixed in. all snow @ elevation. Collection to place at end of snowmelt recession. elevated flows. opw holes W/ snow /ice.,NA,W9_20170410_1040,2016,4/10/2017 10:40,0.3881,0.1446,0.108,0.4793,0.3274,0.1639,0.4603,1.8818,0.378,0.0015,8.5386,0.1977,0.1172,4.3303,0.018,0.2307,0.0325,113.0171,-71.1676,17.8753,0.4544,NA,Routine,41.8495,0.075426896,0.005047191
14848,W9,4/10/2017,18:00:00,4.57,NA,NA,15.9,0.7,-34.2,NA,0.88,PK,91.7353,NA,NA,ISCO sample snowmelt,NA,W9_20170410_1800,2016,4/10/2017 18:00,0.3149,0.1242,0.1107,0.4653,0.334,0.1927,0.5001,1.2785,0.326,0.0015,10.6822,0.2278,0.1516,3.5684,0.0152,0.2845,0.0325,113.736,-59.9337,18.4742,0.6196,NA,ISCO,53.8024,0.066684695,0.009550838
14849,W9,4/11/2017,20:00:00,4.5,NA,NA,16.6,0.4,-36.6,NA,1.36,PK,266.4006,NA,888,ISCO sample snowmelt,NA,W9_20170411_2000,2016,4/11/2017 20:00,0.2791,0.1099,0.0911,0.3777,0.3322,0.1879,0.5364,1.2169,0.3437,0.0015,10.9735,0.276,0.1727,2.9747,0.0114,0.247,0.0325,111.181,-59.919,19.718,0.5992,NA,ISCO,51.262,0.09069751,0.012579153
14854,W9,4/12/2017,14:00:00,4.56,NA,NA,16.9,0.7,-35.6,NA,1.42,PK,296.1096,NA,NA,ISCO sample snowmelt,NA,W9_20170412_1400,2016,4/12/2017 14:00,0.3067,0.1156,0.0984,0.3708,0.3204,0.1812,0.5084,1.1296,0.249,0.0015,10.8292,0.3081,0.2226,2.6474,0.0113,0.2278,0.0325,107.2685,-54.7041,17.9017,0.6491,NA,ISCO,52.5644,0.076601558,0.008929645
14860,W9,4/14/2017,10:00:00,4.72,NA,NA,15.8,1.2,-26.5,NA,0.58,L,33.0471,NA,888,ISCO sample snowmelt,NA,W9_20170414_1000,2016,4/14/2017 10:00,0.3378,0.1244,0.0835,0.4053,0.2915,0.1652,0.4714,1.5838,0.2955,0.0015,8.5612,0.1999,0.1235,3.6639,0.0107,0.1812,0.0325,98.6905,-62.8481,15.6676,0.4438,NA,ISCO,35.8424,0.071225218,0.00512484
14861,W9,4/14/2017,17:00:00,4.72,NA,NA,14,1.5,-26.7,NA,0.58,L,33.0471,NA,888,ISCO sample snowmelt,NA,W9_20170414_1700,2016,4/14/2017 17:00,0.4094,0.1369,0.1231,0.4648,0.2929,0.1496,0.5055,1.5847,0.3146,0.0015,8.4961,0.2176,0.1389,3.9507,0.0124,0.2062,0.0325,107.0451,-63.0388,16.1811,0.5175,NA,ISCO,44.0063,0.073439005,0.005202489
14866,W9,4/16/2017,3:00:00,4.57,NA,NA,15.9,1.2,-36.3,NA,1.13,R,169.2339,NA,888,ISCO sample snowmelt,NA,W9_20170416_0300,2016,4/16/2017 3:00,0.2768,0.1099,0.0777,0.3628,0.3402,0.2015,0.5714,1.2723,0.2266,0.0015,10.982,0.2378,0.167,2.9736,0.0108,0.2705,0.0325,106.1024,-55.9574,17.7724,0.6188,NA,ISCO,50.145,0.060540306,0.01024968
14869,W9,4/16/2017,13:00:00,4.55,NA,NA,16.1,1.5,-36.8,NA,1.36,R,266.4006,NA,NA,ISCO sample snowmelt,NA,W9_20170416_1300,2016,4/16/2017 13:00,0.2649,0.104,0.0896,0.3435,0.3289,0.1875,0.5494,1.2815,0.2095,0.0015,10.2436,0.2574,0.1936,2.6802,0.01,0.2244,0.0325,104.2906,-51.1851,17.8352,0.6831,NA,ISCO,53.1054,0.056451576,0.007376664
14884,W9,4/17/2017,11:15:00,4.52,NA,30,15.8,1.9,-39.6,-27.8,1.221,L,204.5809,NA,NA,~.68in precip fell as all rain. Stream open. all ground snow covered. snowmelt. falling Hgraph.,NA,W9_20170417_1115,2016,4/17/2017 11:15,0.2824,0.1099,0.0992,0.4527,0.3316,0.1858,0.513,1.1902,0.2642,0.0015,10.3485,0.2147,0.151,2.4805,0.012,0.2025,0.0325,112.5648,-48.8236,18.7742,0.7899,NA,Routine,63.7412,0.06026923,0.002018876
14899,W9,4/24/2017,8:45:00,4.51,NA,32,16.4,1.9,-37.6,-37.9,0.756,L,63.2409,NA,NA,~.84in precip fell as all rain. Stream open. Watershed all snow (~18in) covered.,NA,W9_20170424_0845,2016,4/24/2017 8:45,0.3078,0.1187,0.0683,0.4041,0.3299,0.179,0.5595,1.5013,0.297,0.0015,10.5229,0.1918,0.1549,3.2002,0.0091,0.2476,0.0325,112.4996,-56.9649,19.5173,0.6554,NA,Routine,55.5347,0.030405691,0.006444874
14914,W9,5/1/2017,8:40:00,4.65,NA,32,13.7,2.6,-27.6,-29.1,0.488,L,21.649,NA,NA,~1.02in precip for the week-mini events. Patchy snow  @ W9. NF ridge snow.,NA,W9_20170501_0840,2016,5/1/2017 8:40,0.3322,0.1204,0.0681,0.385,0.2729,0.1477,0.4328,1.6866,0.3061,0.0015,8.4631,0.1872,0.1635,3.2278,0.0097,0.2085,0.0325,97.8392,-60.1844,16.4547,0.4766,NA,Routine,37.6548,0.022024925,0.002018876
14929,W9,5/8/2017,9:50:00,4.53,NA,27,15.8,3.8,-36.2,NA,0.645,F,42.8657,NA,NA,Saturated soils. Weir has thick foam layer. NF hobblebush early leaf out stage.Birch in catkins/Maple tiny leaflets. Beech bud only.,NA,W9_20170508_0950,2016,5/8/2017 9:50,0.3156,0.1199,0.0845,0.4591,0.3351,0.2016,0.5159,1.5627,0.2402,0.0015,11.2789,0.1805,0.1457,2.9819,0.0109,0.2115,0.0325,114.9558,-61.6935,19.4349,0.603,NA,Routine,53.2623,0.028575928,0.006211927
14944,W9,5/15/2017,9:05:00,4.46,NA,38,16.1,3.5,-40.3,-28.4,0.935,F,106.4182,NA,NA,~1.53in precip all rain ending in slushy snow 5/13-5/14/2017. Foam. Elevated flows falling. NF Beech bud break.,NA,W9_20170515_0905,2016,5/15/2017 9:05,0.2771,0.1085,0.057,0.3575,0.3572,0.2356,0.6093,1.2716,0.2115,0.0015,12.7489,0.1951,0.1689,2.7777,0.0107,0.2546,0.0697,114.6125,-57.4323,20.494,0.6647,NA,Routine,57.1802,0.01965301,0.006522524
14955,W9,5/22/2017,10:10:00,4.99,NA,38,11.5,6.9,-13.8,-11.1,0.3,L,6.5761,NA,NA,~.32in precip. cool. wet conditions. North facing side Beech leafed 75%.  Yellow Birch / Maple 25-50%.,NA,W9_20170522_1010,2016,5/22/2017 10:10,0.5127,0.1826,0.2259,0.7142,0.1948,0.105,0.3156,2.3916,0.3191,0.0015,6.3968,0.1371,0.1202,5.1691,0.022,0.1366,0.0325,109.7417,-77.5334,14.7411,0.344,NA,Routine,32.2083,0.005715186,0.005513085
14956,W9,5/22/2017,10:10:00,4.99,NA,38,11.5,6.9,-13.8,-11.1,0.3,L,6.5761,NA,NA,~.32in precip. cool. wet conditions. North facing side Beech leafed 75%.  Yellow Birch / Maple 25-50%.,NA,W9_20170522_1010_Dup,2016,5/22/2017 10:10,0.4841,0.1687,0.1886,0.6107,0.1966,0.1054,0.3237,2.3869,0.3249,0.0015,6.4337,0.1267,0.1062,5.0185,0.0132,0.1257,0.0325,101.6679,-78.625,14.3859,0.2556,Dup,Routine,23.0429,0.017506991,0.002018876
14975,W9,5/30/2017,9:35:00,4.73,NA,31,13.6,6.7,-26.1,-27.8,0.4,L,13.3028,NA,NA,~2+in of rain. Cool wet spring weather.  Saturated conditions! NF leaf out- Beech 100%. Yel Birch/Maples 75%.,NA,W9_20170530_0935,2016,5/30/2017 9:35,0.4654,0.1511,0.1224,0.6007,0.2922,0.1692,0.4406,2.0734,0.3352,0.0015,9.5319,0.1461,0.1428,4.3821,0.0146,0.2238,0.0325,116.1724,-74.7366,17.2925,0.4341,NA,Routine,41.4359,0.005715186,0.002018876
14990,W9,6/5/2017,8:25:00,4.73,NA,53,13.3,7.6,-24.4,-24.6,0.373,L,11.2102,NA,NA,~1.24in Precip. few shower fell throughout collections. Green. lush & wet. Saturated conditions. Leaf out complete.,NA,W9_20170605_0825,2017,6/5/2017 8:25,0.459,0.1599,0.1684,0.7307,0.2674,0.153,0.4148,1.9711,0.2867,0.0015,8.6896,0.1537,0.1348,4.7241,0.0135,0.2353,0.0325,121.0639,-68.7269,17.1225,0.5515,NA,Routine,52.337,0.005715186,0.007997856
15005,W9,6/12/2017,7:15:00,4.87,4.85,71,13,11.6,-18,-24.2,0.26,L,4.632,NA,NA,~1.2in of rain. Stream flow down despite rain.  Hot weather /ET in full swing.,NA,W9_20170612_0715,2017,6/12/2017 7:15,0.4892,0.1608,0.1269,0.65,0.2193,0.1126,0.3386,2.5654,0.3225,0.0015,6.8374,0.1588,0.1494,5.5843,0.0117,0.1851,0.0325,107.3482,-79.2495,15.7742,0.3012,NA,Routine,28.0988,0.005715186,0.004425998
15021,W9,6/19/2017,9:50:00,4.88,4.85,59,13.7,13,-20,-22.2,0.24,L,3.8075,NA,NA,~0.9in of rain this week.  Flows seem high for mid-June.,NA,W9_20170619_0950,2017,6/19/2017 9:50,0.6015,0.1835,0.1393,0.7001,0.2465,0.1429,0.4114,2.3391,0.2736,0.0015,8.7482,0.1549,0.137,6.277,0.0156,0.247,0.0325,120.2749,-80.7127,16.2559,0.3937,NA,Routine,39.5622,0.005715186,0.007764909
15022,W9,6/19/2017,23:00:00,4.53,NA,NA,17.4,NA,-40.9,NA,0.592,PK,34.7468,NA,NA,ISCO sample.  not archived. modest rain event of ~ .50in,NA,W9_20170619_2300,2017,6/19/2017 23:00,0.5241,0.1761,0.1451,0.5232,0.4011,0.2405,0.7072,1.6117,0.2978,0.0015,15.8692,0.2779,0.2655,4.7771,0.0219,0.4897,0.0325,141.6119,-80.9564,21.8621,0.5451,NA,ISCO,60.6555,0.005715186,0.005357787
15026,W9,6/20/2017,7:30:00,4.43,NA,NA,19.3,12.4,-54.5,NA,NA,NA,NA,NA,NA,Grab sample. Not archived. modest rain event of ~.50in,NA,W9_20170620_0730,2017,6/20/2017 7:30,0.528,0.1725,0.1707,0.7965,0.4373,0.2662,0.7367,1.5359,0.2896,0.0015,17.8577,0.2779,0.2648,4.8537,0.0229,0.532,0.0325,166.24,-75.4892,25.0984,0.7508,NA,Grab,90.7508,0.005715186,0.0128121
15041,W9,6/26/2017,9:10:00,4.91,4.88,73,13.5,11.2,-17.6,-21.2,0.19,L,2.1487,NA,NA,~0.93in of rain this week. Stream flow dropping.,NA,W9_20170626_0910,2017,6/26/2017 9:10,0.5327,0.1883,0.1458,0.7522,0.2297,0.1316,0.3535,2.4949,0.3234,0.0015,8.104,0.1581,0.1452,6.5045,0.0146,0.2107,0.0325,116.8463,-84.5411,16.1041,0.3208,NA,Routine,32.3052,0.005715186,0.006677822
15044,W9,6/30/2017,9:00:00,4.28,NA,76,23.9,NA,-69.9,NA,1.262,F,221.8159,NA,NA,pre-event grab sample. not archived.,NA,W9_20170630_0900,2017,6/30/2017 9:00,0.3812,0.1461,0.0874,0.4252,0.4717,0.298,0.8322,1.1088,0.3252,0.0015,22.6815,0.3699,0.3364,3.4902,0.0207,0.4833,0.0325,157.7844,-77.2116,28.9125,0.6857,NA,Grab,80.5728,0.018229861,0.015219222
15061,W9,7/1/2017,10:00:00,4.2,NA,NA,19.3,NA,-86.5,NA,0.656,L,44.6782,NA,NA,ISCO sample. Archived. 8th biggest event 7in in a week. 3.3in on July 1. 2017,NA,W9_20170701_1000,2017,7/1/2017 10:00,0.413,0.1363,0.0759,0.4853,0.4098,0.2418,0.7181,1.3781,0.2993,0.0015,16.6644,0.2852,0.2584,4.3779,0.017,0.3712,0.0325,164.4235,-35.1363,30.728,1.2957,NA,ISCO,129.2873,0.014479976,0.012346205
15062,W9,7/1/2017,12:00:00,4.45,NA,NA,18.1,NA,-48.3,NA,0.795,L,71.5315,NA,NA,ISCO sample. not archived. 8th biggest event 7in in a week. 3.3in on July 1. 2017,NA,W9_20170701_1200,2017,7/1/2017 12:00,0.3924,0.1365,0.1317,0.4665,0.3817,0.2259,0.69,1.5118,0.2232,0.0015,15.2218,0.2528,0.2375,4.1707,0.017,0.3646,0.0325,133.0836,-66.1352,22.2976,0.6721,NA,ISCO,66.9484,0.005715186,0.009706136
15063,W9,7/1/2017,14:00:00,4.31,NA,NA,22.7,NA,-66,NA,1.938,PK,634.2022,NA,NA,ISCO sample. not archived. 8th biggest event 7in in a week. 3.3in on July 1. 2017,NA,W9_20170701_1400,2017,7/1/2017 14:00,0.4141,0.1545,0.1685,0.3741,0.4668,0.3127,0.8877,0.8943,0.2283,0.0015,23.1629,0.3853,0.3554,2.8688,0.0234,0.4832,0.0325,156.0874,-75.4264,27.4691,0.6968,NA,ISCO,80.661,0.005715186,0.017548694
15064,W9,7/1/2017,16:00:00,4.32,NA,NA,21.9,NA,-63.2,NA,1.742,F,488.4558,NA,NA,ISCO sample. not archived. 8th biggest event 7in in a week. 3.3in on July 1. 2017,NA,W9_20170701_1600,2017,7/1/2017 16:00,0.3591,0.1317,0.1352,0.3502,0.4358,0.2865,0.8144,0.9367,0.2272,0.0015,21.3484,0.3814,0.3398,2.7307,0.0184,0.4141,0.0325,145.2202,-71.1091,26.3702,0.6852,NA,ISCO,74.1112,0.021166517,0.020421711
15073,W9,7/2/2017,8:50:00,4.34,NA,49,19.9,NA,-58.8,NA,1.022,F,132.3255,NA,NA,recession grab sample. not archived.,NA,W9_20170702_0850,2017,7/2/2017 8:50,0.3505,0.1196,0.0623,0.3567,0.3925,0.2437,0.6959,1.1478,0.155,0.0015,17.1263,0.2892,0.2756,2.895,0.0169,0.3396,0.0325,134.6485,-55.6544,24.5493,0.8302,NA,Grab,78.9941,0.005715186,0.012113258
15074,W9,7/2/2017,12:00:00,4.4,NA,NA,19.4,NA,-53,NA,0.893,F,95.0897,NA,NA,ISCO sample. not archived. 8th biggest event 7in in a week. 3.3in on July 1. 2017,NA,W9_20170702_1200,2017,7/2/2017 12:00,0.3868,0.1334,0.0821,0.3829,0.3872,0.2372,0.7013,1.2604,0.1825,0.0015,16.8163,0.2952,0.2818,3.2578,0.022,0.3229,0.0325,132.5393,-63.0251,23.1522,0.7109,NA,ISCO,69.5142,0.005715186,0.009084944
15075,W9,7/2/2017,18:00:00,4.43,NA,NA,18.3,NA,-46,NA,0.721,F,56.3095,NA,NA,ISCO sample. not archived. 8th biggest event 7in in a week. 3.3in on July 1. 2017,NA,W9_20170702_1800,2017,7/2/2017 18:00,0.3797,0.1283,0.0678,0.3762,0.372,0.2242,0.6733,1.3883,0.1653,0.0015,15.505,0.2671,0.2526,3.5505,0.0161,0.3411,0.0325,126.7605,-65.6469,22.2485,0.6353,NA,ISCO,61.1136,0.005715186,0.008929645
15092,W9,7/3/2017,6:00:00,4.5,NA,NA,17,NA,-39.1,NA,0.582,F,33.3269,NA,NA,ISCO sample. not archived. 8th biggest event 7in in a week. 3.3in on July 1. 2017,NA,W9_20170703_0600,2017,7/3/2017 6:00,0.3869,0.1297,0.069,0.398,0.3385,0.1985,0.5914,1.6126,0.1998,0.0015,12.9435,0.235,0.225,3.9362,0.0161,0.322,0.0325,118.962,-65.3817,20.3741,0.5813,NA,ISCO,53.5803,0.005715186,0.009084944
15093,W9,7/3/2017,7:40:00,4.53,4.51,63,16.6,12.2,-40.6,-32.6,0.559,L,30.1933,NA,NA,Routine. ~7.38in of rain. ~3.4in fell as hvy downpour on 7/1/17. cloud burst . Flooding. roads damaged. Large sediment load refilled weir basins. Debris in streams. scouring. Flows elevated.,NA,W9_20170703_0740,2017,7/3/2017 7:40,0.4066,0.1388,0.0726,0.4224,0.3474,0.2004,0.5766,1.4921,0.1828,0.0015,12.5081,0.2396,0.2244,4.021,0.0161,0.314,0.0325,120.6723,-58.7167,19.4728,0.6907,NA,Routine,61.9556,0.005715186,0.008308453
15096,W9,7/4/2017,12:00:00,4.59,NA,NA,16.6,NA,-32.9,NA,0.382,F,11.8842,NA,NA,ISCO sample. not archived. daily sample to catch falling limb.,NA,W9_20170704_1200,2017,7/4/2017 12:00,0.4597,0.1434,0.1213,0.6014,0.3253,0.1822,0.5536,1.7404,0.2247,0.0015,12.0794,0.2185,0.1687,4.2338,0.0163,0.2457,0.0325,127.4526,-72.1921,19.5021,0.5536,NA,ISCO,55.2605,0.027649752,0.02220764
15099,W9,7/5/2017,12:00:00,4.7,NA,NA,15.6,NA,-23.1,NA,0.309,F,7.0698,NA,NA,ISCO sample. not archived. daily sample to catch falling limb.,NA,W9_20170705_1200,2017,7/5/2017 12:00,0.4531,0.1488,0.0781,0.5097,0.2744,0.1519,0.5038,1.9914,0.2738,0.0015,10.1123,0.1654,0.1179,4.9991,0.0163,0.214,0.0325,110.4629,-79.1969,17.4171,0.3297,NA,ISCO,31.266,0.033681192,0.013743889
